 0.21144E+01 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.13003E+02 0.11145E+02
 0.36206E+01 0.28687E+01 0.28332E+01 0.27131E+01 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.11777E+02 0.10765E+02 0.10920E+02 0.33522E+01 0.32425E+01 0.13255E+02
 0.97526E+01 0.34239E+01 0.23652E+01 0.21349E+01 0.20597E+01 0.15122E+01 0.12540E+01 0.11542E+01
 0.11512E+01 0.11397E+01 0.18026E+02 0.13045E+02 0.10907E+02 0.32322E+01 0.20898E+01 0.18625E+01
 0.16130E+01 0.13493E+01 0.12142E+01 0.11654E+01 0.11552E+01 0.23904E+02 0.24193E+02 0.23060E+02
 0.12128E+02 0.21139E+01 0.19104E+01 0.18034E+01 0.16336E+01 0.13833E+01 0.12913E+01 0.12341E+01
 0.00000E+00 0.00000E+00 0.00000E+00 0.23875E+02 0.37668E+01 0.20948E+01 0.18963E+01 0.18663E+01
 0.17488E+01 0.16822E+01 0.13363E+01 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.22745E+02
 0.41911E+01 0.22913E+01 0.18423E+01 0.18302E+01 0.18376E+01 0.18363E+01 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.17071E+02 0.59670E+01 0.25097E+01 0.20262E+01 0.19364E+01 0.18115E+01
 0.18194E+01 0.00000E+00 0.00000E+00 0.00000E+00 0.18851E+02 0.17889E+02 0.15766E+02 0.37841E+01
 0.24009E+01 0.20867E+01 0.19482E+01 0.18733E+01 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.12216E+02 0.12140E+02 0.37385E+01 0.21726E+01 0.21470E+01 0.20729E+01 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.10983E+02 0.12176E+02 0.95533E+01
 0.27394E+01 0.26598E+01
 S   
 0.36250E+02 0.36311E+02 0.36479E+02 0.36463E+02 0.36478E+02 0.36514E+02 0.36482E+02 0.36499E+02
 0.36511E+02 0.36516E+02 0.36515E+02 0.35923E+02 0.36222E+02 0.36304E+02 0.36442E+02 0.36378E+02
 0.36413E+02 0.36434E+02 0.36467E+02 0.36494E+02 0.36509E+02 0.36518E+02 0.36034E+02 0.36085E+02
 0.36040E+02 0.36285E+02 0.36315E+02 0.36366E+02 0.36391E+02 0.36426E+02 0.36458E+02 0.36492E+02
 0.36517E+02 0.00000E+00 0.00000E+00 0.00000E+00 0.36059E+02 0.36428E+02 0.36341E+02 0.36344E+02
 0.36363E+02 0.36386E+02 0.36436E+02 0.36470E+02 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.34880E+02 0.36219E+02 0.36258E+02 0.36190E+02 0.36216E+02 0.36280E+02 0.36356E+02 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.33203E+02 0.35542E+02 0.35900E+02 0.35939E+02 0.36000E+02
 0.36026E+02 0.36127E+02 0.00000E+00 0.00000E+00 0.00000E+00 0.34483E+02 0.34261E+02 0.33789E+02
 0.35770E+02 0.35738E+02 0.35782E+02 0.35846E+02 0.35882E+02 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.33422E+02 0.33155E+02 0.35092E+02 0.35562E+02 0.35658E+02 0.35739E+02
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.33151E+02 0.33304E+02
 0.33796E+02 0.35476E+02 0.35530E+02 0.36410E+02 0.36446E+02 0.36157E+02 0.36158E+02 0.36106E+02
 0.36097E+02 0.35297E+02 0.35207E+02 0.35169E+02 0.35163E+02 0.35161E+02 0.36204E+02 0.36300E+02
 0.36390E+02 0.36106E+02 0.35961E+02 0.35548E+02 0.35343E+02 0.35242E+02 0.35189E+02 0.35174E+02
 0.35170E+02 0.36046E+02 0.36094E+02 0.36071E+02 0.36431E+02 0.35876E+02 0.35712E+02 0.35448E+02
 0.35354E+02 0.35237E+02 0.35194E+02 0.35182E+02 0.00000E+00 0.00000E+00 0.00000E+00 0.36061E+02
 0.36253E+02 0.35825E+02 0.35655E+02 0.35529E+02 0.35412E+02 0.35401E+02 0.35240E+02 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.34890E+02 0.36234E+02 0.35773E+02 0.35498E+02 0.35472E+02
 0.35500E+02 0.35508E+02 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.33356E+02 0.35984E+02
 0.35327E+02 0.35397E+02 0.35480E+02 0.35403E+02 0.35410E+02 0.00000E+00 0.00000E+00 0.00000E+00
 0.34504E+02 0.34310E+02 0.33901E+02 0.35621E+02 0.35197E+02 0.35265E+02 0.35365E+02 0.35343E+02
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.33527E+02 0.33336E+02 0.35424E+02
 0.35033E+02 0.35174E+02 0.35292E+02 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.33212E+02 0.33466E+02 0.34161E+02 0.35023E+02 0.35085E+02 0.36201E+02 0.36171E+02
 0.35766E+02 0.35137E+02 0.35080E+02 0.35064E+02 0.34993E+02 0.34987E+02 0.34988E+02 0.34990E+02
 0.34991E+02 0.36324E+02 0.36314E+02 0.36115E+02 0.35661E+02 0.35063E+02 0.35011E+02 0.34991E+02
 0.34986E+02 0.34987E+02 0.34988E+02 0.34988E+02 0.36066E+02 0.36111E+02 0.36177E+02 0.36231E+02
 0.35058E+02 0.35020E+02 0.34996E+02 0.34989E+02 0.34985E+02 0.34988E+02 0.34988E+02 0.00000E+00
 0.00000E+00 0.00000E+00 0.36067E+02 0.35883E+02 0.35029E+02 0.35011E+02 0.35005E+02 0.34995E+02
 0.34993E+02 0.34988E+02 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.34981E+02 0.35961E+02
 0.35050E+02 0.35004E+02 0.34999E+02 0.34996E+02 0.34997E+02 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.33636E+02 0.35740E+02 0.35002E+02 0.35001E+02 0.35000E+02 0.34993E+02 0.34993E+02
 0.00000E+00 0.00000E+00 0.00000E+00 0.34536E+02 0.34388E+02 0.34082E+02 0.35279E+02 0.34997E+02
 0.34993E+02 0.34995E+02 0.34987E+02 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.33712E+02 0.33648E+02 0.34949E+02 0.34979E+02 0.34998E+02 0.34999E+02 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.33328E+02 0.33771E+02 0.35240E+02 0.34949E+02
 0.34979E+02 0.35900E+02 0.36025E+02 0.35051E+02 0.34986E+02 0.34977E+02 0.34978E+02 0.34931E+02
 0.34925E+02 0.34923E+02 0.34922E+02 0.34921E+02 0.36378E+02 0.35958E+02 0.36000E+02 0.35041E+02
 0.34975E+02 0.34948E+02 0.34936E+02 0.34929E+02 0.34923E+02 0.34922E+02 0.34923E+02 0.36111E+02
 0.36158E+02 0.36233E+02 0.36032E+02 0.34976E+02 0.34961E+02 0.34944E+02 0.34937E+02 0.34927E+02
 0.34923E+02 0.34930E+02 0.00000E+00 0.00000E+00 0.00000E+00 0.36096E+02 0.35085E+02 0.34968E+02
 0.34963E+02 0.34951E+02 0.34941E+02 0.34939E+02 0.34936E+02 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.35477E+02 0.35292E+02 0.34973E+02 0.34960E+02 0.34955E+02 0.34953E+02 0.34953E+02
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.34186E+02 0.35447E+02 0.34975E+02 0.34966E+02
 0.34967E+02 0.34954E+02 0.34949E+02 0.00000E+00 0.00000E+00 0.00000E+00 0.34593E+02 0.34528E+02
 0.34365E+02 0.35029E+02 0.34981E+02 0.34970E+02 0.34964E+02 0.34953E+02 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.33995E+02 0.33933E+02 0.34892E+02 0.34976E+02 0.34973E+02
 0.34971E+02 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.33572E+02
 0.34005E+02 0.35443E+02 0.34969E+02 0.34970E+02 0.35924E+02 0.35841E+02 0.35003E+02 0.34963E+02
 0.34944E+02 0.34941E+02 0.34900E+02 0.34900E+02 0.34898E+02 0.34897E+02 0.34897E+02 0.36338E+02
 0.35770E+02 0.35880E+02 0.34984E+02 0.34936E+02 0.34906E+02 0.34900E+02 0.34901E+02 0.34898E+02
 0.34897E+02 0.34897E+02 0.36158E+02 0.36206E+02 0.36247E+02 0.35864E+02 0.34948E+02 0.34919E+02
 0.34903E+02 0.34903E+02 0.34901E+02 0.34899E+02 0.34898E+02 0.00000E+00 0.00000E+00 0.00000E+00
 0.36138E+02 0.35007E+02 0.34948E+02 0.34928E+02 0.34914E+02 0.34907E+02 0.34906E+02 0.34900E+02
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.35935E+02 0.35039E+02 0.34958E+02 0.34926E+02
 0.34919E+02 0.34921E+02 0.34916E+02 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.34376E+02
 0.35226E+02 0.34957E+02 0.34944E+02 0.34932E+02 0.34920E+02 0.34917E+02 0.00000E+00 0.00000E+00
 0.00000E+00 0.34639E+02 0.34641E+02 0.34481E+02 0.34986E+02 0.34959E+02 0.34939E+02 0.34930E+02
 0.34920E+02 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.34113E+02 0.34124E+02
 0.34956E+02 0.34952E+02 0.34950E+02 0.34945E+02 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.33715E+02 0.34452E+02 0.35346E+02 0.34970E+02 0.34967E+02 0.35838E+02
 0.35304E+02 0.34982E+02 0.34926E+02 0.34913E+02 0.34908E+02 0.34874E+02 0.34861E+02 0.34855E+02
 0.34859E+02 0.34855E+02 0.36191E+02 0.35783E+02 0.35459E+02 0.34971E+02 0.34912E+02 0.34896E+02
 0.34878E+02 0.34862E+02 0.34853E+02 0.34850E+02 0.34850E+02 0.36211E+02 0.36248E+02 0.36323E+02
 0.35628E+02 0.34914E+02 0.34901E+02 0.34892E+02 0.34879E+02 0.34858E+02 0.34851E+02 0.34849E+02
 0.00000E+00 0.00000E+00 0.00000E+00 0.36187E+02 0.34976E+02 0.34914E+02 0.34898E+02 0.34899E+02
 0.34892E+02 0.34885E+02 0.34848E+02 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.36098E+02
 0.34998E+02 0.34929E+02 0.34892E+02 0.34888E+02 0.34891E+02 0.34896E+02 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00 0.34496E+02 0.35070E+02 0.34937E+02 0.34918E+02 0.34908E+02 0.34887E+02
 0.34891E+02 0.00000E+00 0.00000E+00 0.00000E+00 0.34693E+02 0.34740E+02 0.34596E+02 0.34978E+02
 0.34930E+02 0.34920E+02 0.34914E+02 0.34896E+02 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.34219E+02 0.34636E+02 0.34967E+02 0.34913E+02 0.34916E+02 0.34915E+02 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.33809E+02 0.35091E+02 0.35185E+02
 0.34946E+02 0.34941E+02
RMEAN
        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN
        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN
        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN
        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN
        -NAN 0.00000E+00 0.00000E+00 0.00000E+00        -NAN        -NAN        -NAN        -NAN
        -NAN        -NAN        -NAN        -NAN 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00        -NAN        -NAN        -NAN        -NAN        -NAN
        -NAN        -NAN 0.00000E+00 0.00000E+00 0.00000E+00        -NAN        -NAN        -NAN
        -NAN        -NAN        -NAN        -NAN        -NAN 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00 0.00000E+00        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00        -NAN        -NAN
        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN
        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN
        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN
        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN
        -NAN        -NAN        -NAN        -NAN 0.00000E+00 0.00000E+00 0.00000E+00        -NAN
        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN 0.00000E+00
 0.00000E+00 0.00000E+00 0.00000E+00        -NAN        -NAN        -NAN        -NAN        -NAN
        -NAN        -NAN 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00        -NAN        -NAN
        -NAN        -NAN        -NAN        -NAN        -NAN 0.00000E+00 0.00000E+00 0.00000E+00
        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN
 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00        -NAN        -NAN        -NAN
        -NAN        -NAN        -NAN 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN
        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN
        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN
        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN
        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN 0.00000E+00
 0.00000E+00 0.00000E+00        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN
        -NAN        -NAN 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00        -NAN        -NAN
        -NAN        -NAN        -NAN        -NAN        -NAN 0.00000E+00 0.00000E+00 0.00000E+00
 0.00000E+00        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN        -NAN
 0.00000E+00 0.00000E+00 0.00000E+00        -NAN        -NAN        -NAN        -NAN        -NAN
        -NAN        -NAN        -NAN 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
