   -75.500    39.500
   -70.500    39.500
   -77.500    31.500
   -71.500    31.500
   -77.500    31.500
   -77.500    34.000
   -76.500    36.000
   -75.500    39.500
   -71.500    31.500
   -70.500    39.500
